Sample#,jitter_arduino,gps_rpi,gps_pure,mote,SampleTime,units
11390,01,00,00,00,24,ns
11391,00,00,00,00,499.99,ms
11392,10,00,00,00,24,ns
11393,11,00,00,00,499.99,ms
11394,01,00,00,00,16,ns
11395,00,00,00,00,499.99,ms
11396,10,00,00,00,40,ns
11397,11,00,00,00,499.99,ms
11398,01,00,00,00,56,ns
11399,00,00,00,00,499.99,ms
11400,10,00,00,00,56,ns
11401,11,00,00,00,499.99,ms
11402,01,00,00,00,88,ns
11403,00,00,00,00,499.99,ms
11404,10,00,00,00,88,ns
11405,11,00,00,00,499.99,ms
11406,01,00,00,00,72,ns
11407,00,00,00,00,499.99,ms
11408,10,00,00,00,72,ns
11409,11,00,00,00,499.99,ms
11410,01,00,00,00,80,ns
11411,00,00,00,00,499.99,ms
11412,10,00,00,00,112,ns
11413,11,00,00,00,499.99,ms
11414,01,00,00,00,88,ns
11415,00,00,00,00,499.99,ms
11416,10,00,00,00,80,ns
11417,11,00,00,00,499.99,ms
11418,01,00,00,00,104,ns
11419,00,00,00,00,499.99,ms
11420,10,00,00,00,120,ns
11421,11,00,00,00,500.01,ms
11422,01,00,00,00,8,ns
11423,00,00,00,00,499.96,ms
11424,10,00,00,00,96,ns
11425,11,00,00,00,499.97,ms
11426,10,00,00,00,32,ns
11427,00,00,00,00,500.00,ms
11428,01,00,00,00,32,ns
11429,11,00,00,00,499.99,ms
11430,01,00,00,00,8,ns
11431,00,00,00,00,499.99,ms
11432,01,00,00,00,24,ns
11433,11,00,00,00,499.99,ms
11434,10,00,00,00,40,ns
11435,00,00,00,00,499.99,ms
11436,01,00,00,00,40,ns
11437,11,00,00,00,499.99,ms
11438,01,00,00,00,24,ns
11439,00,00,00,00,499.99,ms
11440,11,00,00,00,499.99,ms
11441,10,00,00,00,24,ns
11442,00,00,00,00,499.99,ms
11443,01,00,00,00,8,ns
11444,11,00,00,00,499.99,ms
11445,01,00,00,00,16,ns
11446,00,00,00,00,499.99,ms
11447,10,00,00,00,32,ns
11448,11,00,00,00,499.99,ms
11449,01,00,00,00,64,ns
11450,00,00,00,00,499.99,ms
11451,10,00,00,00,40,ns
11452,11,00,00,00,499.99,ms
11453,01,00,00,00,48,ns
11454,00,00,00,00,499.99,ms
11455,10,00,00,00,32,ns
11456,11,00,00,00,499.99,ms
11457,01,00,00,00,64,ns
11458,00,00,00,00,499.99,ms
11459,10,00,00,00,72,ns
11460,11,00,00,00,500.01,ms
11461,10,00,00,00,40,ns
11462,00,00,00,00,499.96,ms
11463,10,00,00,00,48,ns
11464,11,00,00,00,499.97,ms
11465,01,00,00,00,32,ns
11466,00,00,00,00,500.00,ms
11467,10,00,00,00,24,ns
11468,11,00,00,00,499.99,ms
11469,01,00,00,00,32,ns
11470,00,00,00,00,499.99,ms
11471,10,00,00,00,16,ns
11472,11,00,00,00,499.99,ms
11473,01,00,00,00,40,ns
11474,00,00,00,00,499.99,ms
11475,10,00,00,00,64,ns
11476,11,00,00,00,499.99,ms
11477,01,00,00,00,56,ns
11478,00,00,00,00,499.99,ms
11479,10,00,00,00,64,ns
11480,11,00,00,00,499.99,ms
11481,01,00,00,00,72,ns
11482,00,00,00,00,499.99,ms
11483,10,00,00,00,80,ns
11484,11,00,00,00,499.99,ms
11485,01,00,00,00,88,ns
11486,00,00,00,00,499.99,ms
11487,10,00,00,00,112,ns
11488,11,00,00,00,499.99,ms
11489,01,00,00,00,112,ns
11490,00,00,00,00,499.99,ms
11491,10,00,00,00,112,ns
11492,11,00,00,00,499.99,ms
11493,01,00,00,00,144,ns
11494,00,00,00,00,499.99,ms
11495,10,00,00,00,120,ns
11496,11,00,00,00,499.99,ms
11497,01,00,00,00,128,ns
11498,00,00,00,00,499.99,ms
11499,10,00,00,00,128,ns
11500,11,00,00,00,500.01,ms
11501,10,00,00,00,16,ns
11502,00,00,00,00,499.96,ms
11503,10,00,00,00,160,ns
11504,11,00,00,00,499.97,ms
11505,01,00,00,00,8,ns
11506,00,00,00,00,500.00,ms
11507,10,00,00,00,64,ns
11508,11,00,00,00,499.99,ms
11509,01,00,00,00,32,ns
11510,00,00,00,00,499.99,ms
11511,10,00,00,00,64,ns
11512,11,00,00,00,499.99,ms
11513,01,00,00,00,56,ns
11514,00,00,00,00,499.99,ms
11515,10,00,00,00,72,ns
11516,11,00,00,00,499.99,ms
11517,01,00,00,00,64,ns
11518,00,00,00,00,499.99,ms
11519,10,00,00,00,104,ns
11520,11,00,00,00,499.99,ms
11521,01,00,00,00,72,ns
11522,00,00,00,00,499.99,ms
11523,10,00,00,00,64,ns
11524,11,00,00,00,499.99,ms
11525,01,00,00,00,88,ns
11526,00,00,00,00,499.99,ms
11527,10,00,00,00,96,ns
11528,11,00,00,00,499.99,ms
11529,01,00,00,00,88,ns
11530,00,00,00,00,499.99,ms
11531,10,00,00,00,120,ns
11532,11,00,00,00,499.99,ms
11533,01,00,00,00,104,ns
11534,00,00,00,00,499.99,ms
11535,10,00,00,00,136,ns
11536,11,00,00,00,499.99,ms
11537,01,00,00,00,128,ns
11538,00,00,00,00,499.99,ms
11539,10,00,00,00,144,ns
11540,11,00,00,00,500.01,ms
11541,10,00,00,00,16,ns
11542,00,00,00,00,499.96,ms
11543,10,00,00,00,192,ns
11544,11,00,00,00,499.97,ms
11545,01,00,00,00,24,ns
11546,00,00,00,00,500.00,ms
11547,10,00,00,00,32,ns
11548,11,00,00,00,499.99,ms
11549,01,00,00,00,48,ns
11550,00,00,00,00,499.99,ms
11551,10,00,00,00,56,ns
11552,11,00,00,00,499.99,ms
11553,01,00,00,00,88,ns
11554,00,00,00,00,499.99,ms
11555,10,00,00,00,56,ns
11556,11,00,00,00,499.99,ms
11557,01,00,00,00,56,ns
11558,00,00,00,00,499.99,ms
11559,10,00,00,00,80,ns
11560,11,00,00,00,499.99,ms
11561,01,00,00,00,120,ns
11562,00,00,00,00,499.99,ms
11563,10,00,00,00,136,ns
11564,11,00,00,00,499.99,ms
11565,01,00,00,00,136,ns
11566,00,00,00,00,499.99,ms
11567,10,00,00,00,144,ns
11568,11,00,00,00,499.99,ms
11569,01,00,00,00,104,ns
11570,00,00,00,00,499.99,ms
11571,10,00,00,00,136,ns
11572,11,00,00,00,499.99,ms
11573,01,00,00,00,144,ns
11574,00,00,00,00,499.99,ms
11575,10,00,00,00,152,ns
11576,11,00,00,00,499.99,ms
11577,01,00,00,00,184,ns
11578,00,00,00,00,499.99,ms
11579,10,00,00,00,168,ns
11580,11,00,00,00,500.01,ms
11581,10,00,00,00,16,ns
11582,00,00,00,00,499.96,ms
11583,10,00,00,00,168,ns
11584,11,00,00,00,499.97,ms
11585,10,00,00,00,8,ns
11586,00,00,00,00,500.00,ms
11587,10,00,00,00,40,ns
11588,11,00,00,00,499.99,ms
11589,01,00,00,00,16,ns
11590,00,00,00,00,499.99,ms
11591,10,00,00,00,24,ns
11592,11,00,00,00,499.99,ms
11593,01,00,00,00,24,ns
11594,00,00,00,00,499.99,ms
11595,10,00,00,00,40,ns
11596,11,00,00,00,499.99,ms
11597,01,00,00,00,56,ns
11598,00,00,00,00,499.99,ms
11599,10,00,00,00,88,ns
11600,11,00,00,00,499.99,ms
11601,01,00,00,00,56,ns
11602,00,00,00,00,499.99,ms
11603,10,00,00,00,64,ns
11604,11,00,00,00,499.99,ms
11605,01,00,00,00,56,ns
11606,00,00,00,00,499.99,ms
11607,10,00,00,00,64,ns
11608,11,00,00,00,499.99,ms
11609,01,00,00,00,88,ns
11610,00,00,00,00,499.99,ms
11611,10,00,00,00,104,ns
11612,11,00,00,00,499.99,ms
11613,01,00,00,00,96,ns
11614,00,00,00,00,499.99,ms
11615,10,00,00,00,120,ns
11616,11,00,00,00,499.99,ms
11617,01,00,00,00,112,ns
11618,00,00,00,00,499.99,ms
11619,10,00,00,00,128,ns
11620,11,00,00,00,500.01,ms
11621,00,00,00,00,499.96,ms
11622,10,00,00,00,184,ns
11623,11,00,00,00,499.97,ms
11624,00,00,00,00,500.00,ms
11625,01,00,00,00,48,ns
11626,11,00,00,00,499.99,ms
11627,10,00,00,00,16,ns
11628,00,00,00,00,499.99,ms
11629,01,00,00,00,32,ns
11630,11,00,00,00,499.99,ms
11631,10,00,00,00,64,ns
11632,00,00,00,00,499.99,ms
11633,01,00,00,00,64,ns
11634,11,00,00,00,499.99,ms
11635,10,00,00,00,120,ns
11636,00,00,00,00,499.99,ms
11637,01,00,00,00,112,ns
11638,11,00,00,00,499.99,ms
11639,10,00,00,00,80,ns
11640,00,00,00,00,499.99,ms
11641,01,00,00,00,104,ns
11642,11,00,00,00,499.99,ms
11643,10,00,00,00,144,ns
11644,00,00,00,00,499.99,ms
11645,01,00,00,00,184,ns
11646,11,00,00,00,499.99,ms
11647,10,00,00,00,192,ns
11648,00,00,00,00,499.99,ms
11649,01,00,00,00,192,ns
11650,11,00,00,00,499.99,ms
11651,10,00,00,00,200,ns
11652,00,00,00,00,499.99,ms
11653,01,00,00,00,240,ns
11654,11,00,00,00,499.99,ms
11655,10,00,00,00,240,ns
11656,00,00,00,00,499.99,ms
11657,01,00,00,00,264,ns
11658,11,00,00,00,500.01,ms
11659,01,00,00,00,16,ns
11660,00,00,00,00,499.96,ms
11661,01,00,00,00,288,ns
11662,11,00,00,00,499.97,ms
11663,00,00,00,00,500.00,ms
11664,10,00,00,00,16,ns
11665,11,00,00,00,499.99,ms
11666,10,00,00,00,32,ns
11667,00,00,00,00,499.99,ms
11668,01,00,00,00,48,ns
11669,11,00,00,00,499.99,ms
11670,10,00,00,00,64,ns
11671,00,00,00,00,499.99,ms
11672,01,00,00,00,72,ns
11673,11,00,00,00,499.99,ms
11674,10,00,00,00,88,ns
11675,00,00,00,00,499.99,ms
11676,01,00,00,00,136,ns
11677,11,00,00,00,499.99,ms
11678,10,00,00,00,112,ns
11679,00,00,00,00,499.99,ms
11680,01,00,00,00,160,ns
11681,11,00,00,00,499.99,ms
11682,10,00,00,00,120,ns
11683,00,00,00,00,499.99,ms
11684,01,00,00,00,160,ns
11685,11,00,00,00,499.99,ms
11686,10,00,00,00,184,ns
11687,00,00,00,00,499.99,ms
11688,01,00,00,00,192,ns
11689,11,00,00,00,499.99,ms
11690,10,00,00,00,208,ns
11691,00,00,00,00,499.99,ms
11692,01,00,00,00,216,ns
11693,11,00,00,00,499.99,ms
11694,10,00,00,00,240,ns
11695,00,00,00,00,499.99,ms
11696,01,00,00,00,248,ns
11697,11,00,00,00,500.01,ms
11698,01,00,00,00,16,ns
11699,00,00,00,00,499.96,ms
11700,01,00,00,00,256,ns
11701,11,00,00,00,499.97,ms
11702,01,00,00,00,8,ns
11703,00,00,00,00,500.00,ms
11704,10,00,00,00,32,ns
11705,11,00,00,00,499.99,ms
11706,00,00,00,00,499.99,ms
11707,10,00,00,00,8,ns
11708,11,00,00,00,499.99,ms
11709,10,00,00,00,16,ns
11710,00,00,00,00,499.99,ms
11711,01,00,00,00,16,ns
11712,11,00,00,00,499.99,ms
11713,10,00,00,00,88,ns
11714,00,00,00,00,499.99,ms
11715,01,00,00,00,56,ns
11716,11,00,00,00,499.99,ms
11717,10,00,00,00,96,ns
11718,00,00,00,00,499.99,ms
11719,01,00,00,00,136,ns
11720,11,00,00,00,499.99,ms
11721,10,00,00,00,136,ns
11722,00,00,00,00,499.99,ms
11723,01,00,00,00,136,ns
11724,11,00,00,00,499.99,ms
11725,10,00,00,00,168,ns
11726,00,00,00,00,499.99,ms
11727,01,00,00,00,160,ns
11728,11,00,00,00,499.99,ms
11729,10,00,00,00,176,ns
11730,00,00,00,00,499.99,ms
11731,01,00,00,00,152,ns
11732,11,00,00,00,499.99,ms
11733,10,00,00,00,232,ns
11734,00,00,00,00,499.99,ms
11735,01,00,00,00,224,ns
11736,11,00,00,00,500.01,ms
11737,10,00,00,00,8,ns
11738,00,00,00,00,499.96,ms
11739,01,00,00,00,248,ns
11740,11,00,00,00,499.97,ms
11741,01,00,00,00,16,ns
11742,00,00,00,00,500.00,ms
11743,10,00,00,00,24,ns
11744,11,00,00,00,499.99,ms
11745,01,00,00,00,24,ns
11746,00,00,00,00,499.99,ms
11747,01,00,00,00,16,ns
11748,11,00,00,00,499.99,ms
11749,10,00,00,00,24,ns
11750,00,00,00,00,499.99,ms
11751,01,00,00,00,72,ns
11752,11,00,00,00,499.99,ms
11753,10,00,00,00,72,ns
11754,00,00,00,00,499.99,ms
11755,01,00,00,00,56,ns
11756,11,00,00,00,499.99,ms
11757,10,00,00,00,64,ns
11758,00,00,00,00,499.99,ms
11759,01,00,00,00,136,ns
11760,11,00,00,00,499.99,ms
11761,10,00,00,00,136,ns
11762,00,00,00,00,499.99,ms
11763,01,00,00,00,160,ns
11764,11,00,00,00,499.99,ms
11765,10,00,00,00,208,ns
11766,00,00,00,00,499.99,ms
11767,01,00,00,00,208,ns
11768,11,00,00,00,499.99,ms
11769,10,00,00,00,184,ns
11770,00,00,00,00,499.99,ms
11771,01,00,00,00,240,ns
11772,11,00,00,00,499.99,ms
11773,10,00,00,00,232,ns
11774,00,00,00,00,499.99,ms
11775,01,00,00,00,224,ns
11776,11,00,00,00,500.01,ms
11777,01,00,00,00,40,ns
11778,00,00,00,00,499.96,ms
11779,01,00,00,00,264,ns
11780,11,00,00,00,499.97,ms
11781,01,00,00,00,8,ns
11782,00,00,00,00,500.00,ms
11783,01,00,00,00,16,ns
11784,11,00,00,00,499.99,ms
11785,10,00,00,00,16,ns
11786,00,00,00,00,499.99,ms
11787,01,00,00,00,56,ns
11788,11,00,00,00,499.99,ms
11789,10,00,00,00,104,ns
11790,00,00,00,00,499.99,ms
11791,01,00,00,00,80,ns
11792,11,00,00,00,499.99,ms
11793,10,00,00,00,80,ns
11794,00,00,00,00,499.99,ms
11795,01,00,00,00,120,ns
11796,11,00,00,00,499.99,ms
11797,10,00,00,00,160,ns
11798,00,00,00,00,499.99,ms
11799,01,00,00,00,120,ns
11800,11,00,00,00,499.99,ms
11801,10,00,00,00,144,ns
11802,00,00,00,00,499.99,ms
11803,01,00,00,00,160,ns
11804,11,00,00,00,499.99,ms
11805,10,00,00,00,192,ns
11806,00,00,00,00,499.99,ms
11807,01,00,00,00,232,ns
11808,11,00,00,00,499.99,ms
11809,10,00,00,00,200,ns
11810,00,00,00,00,499.99,ms
11811,01,00,00,00,224,ns
11812,11,00,00,00,499.99,ms
11813,10,00,00,00,232,ns
11814,00,00,00,00,499.99,ms
11815,01,00,00,00,256,ns
11816,11,00,00,00,500.01,ms
11817,01,00,00,00,24,ns
11818,00,00,00,00,499.96,ms
11819,01,00,00,00,280,ns
11820,11,00,00,00,499.97,ms
11821,00,00,00,00,500.00,ms
11822,01,00,00,00,32,ns
11823,11,00,00,00,499.99,ms
11824,10,00,00,00,56,ns
11825,00,00,00,00,499.99,ms
11826,01,00,00,00,72,ns
11827,11,00,00,00,499.99,ms
11828,10,00,00,00,64,ns
11829,00,00,00,00,499.99,ms
11830,01,00,00,00,96,ns
11831,11,00,00,00,499.99,ms
11832,10,00,00,00,128,ns
11833,00,00,00,00,499.99,ms
11834,01,00,00,00,112,ns
11835,11,00,00,00,499.99,ms
11836,10,00,00,00,120,ns
11837,00,00,00,00,499.99,ms
11838,01,00,00,00,176,ns
11839,11,00,00,00,499.99,ms
11840,10,00,00,00,144,ns
11841,00,00,00,00,499.99,ms
11842,01,00,00,00,184,ns
11843,11,00,00,00,499.99,ms
11844,10,00,00,00,200,ns
11845,00,00,00,00,499.99,ms
11846,01,00,00,00,216,ns
11847,11,00,00,00,499.99,ms
11848,10,00,00,00,232,ns
11849,00,00,00,00,499.99,ms
11850,01,00,00,00,240,ns
11851,11,00,00,00,499.99,ms
11852,10,00,00,00,264,ns
11853,00,00,00,00,499.99,ms
11854,01,00,00,00,232,ns
11855,11,00,00,00,500.01,ms
11856,00,00,00,00,499.96,ms
11857,01,00,00,00,304,ns
11858,11,00,00,00,499.97,ms
11859,10,00,00,00,16,ns
11860,00,00,00,00,500.00,ms
11861,01,00,00,00,32,ns
11862,11,00,00,00,499.99,ms
11863,10,00,00,00,32,ns
11864,00,00,00,00,499.99,ms
11865,01,00,00,00,40,ns
11866,11,00,00,00,499.99,ms
11867,10,00,00,00,72,ns
11868,00,00,00,00,499.99,ms
11869,01,00,00,00,88,ns
11870,11,00,00,00,499.99,ms
11871,10,00,00,00,96,ns
11872,00,00,00,00,499.99,ms
11873,01,00,00,00,112,ns
11874,11,00,00,00,499.99,ms
11875,10,00,00,00,128,ns
11876,00,00,00,00,499.99,ms
11877,01,00,00,00,136,ns
11878,11,00,00,00,499.99,ms
11879,10,00,00,00,160,ns
11880,00,00,00,00,499.99,ms
11881,01,00,00,00,176,ns
11882,11,00,00,00,499.99,ms
11883,10,00,00,00,200,ns
11884,00,00,00,00,499.99,ms
11885,01,00,00,00,200,ns
11886,11,00,00,00,499.99,ms
11887,10,00,00,00,216,ns
11888,00,00,00,00,499.99,ms
11889,01,00,00,00,208,ns
11890,11,00,00,00,499.99,ms
11891,10,00,00,00,256,ns
11892,00,00,00,00,499.99,ms
11893,01,00,00,00,256,ns
11894,11,00,00,00,500.01,ms
11895,10,00,00,00,24,ns
11896,00,00,00,00,499.96,ms
11897,01,00,00,00,264,ns
11898,11,00,00,00,499.97,ms
11899,01,00,00,00,8,ns
11900,00,00,00,00,500.00,ms
11901,01,00,00,00,56,ns
11902,11,00,00,00,499.99,ms
11903,10,00,00,00,32,ns
11904,00,00,00,00,499.99,ms
11905,01,00,00,00,48,ns
11906,11,00,00,00,499.99,ms
11907,10,00,00,00,96,ns
11908,00,00,00,00,499.99,ms
11909,01,00,00,00,96,ns
11910,11,00,00,00,499.99,ms
11911,10,00,00,00,120,ns
11912,00,00,00,00,499.99,ms
11913,01,00,00,00,96,ns
11914,11,00,00,00,499.99,ms
11915,10,00,00,00,128,ns
11916,00,00,00,00,499.99,ms
11917,01,00,00,00,144,ns
11918,11,00,00,00,499.99,ms
11919,10,00,00,00,200,ns
11920,00,00,00,00,499.99,ms
11921,01,00,00,00,144,ns
11922,11,00,00,00,499.99,ms
11923,10,00,00,00,176,ns
11924,00,00,00,00,499.99,ms
11925,01,00,00,00,216,ns
11926,11,00,00,00,499.99,ms
11927,10,00,00,00,232,ns
11928,00,00,00,00,499.99,ms
11929,01,00,00,00,240,ns
11930,11,00,00,00,499.99,ms
11931,10,00,00,00,240,ns
11932,00,00,00,00,499.99,ms
11933,01,00,00,00,280,ns
11934,11,00,00,00,500.01,ms
11935,00,00,00,00,499.96,ms
11936,01,00,00,00,312,ns
11937,11,00,00,00,499.97,ms
11938,01,00,00,00,8,ns
11939,00,00,00,00,500.00,ms
11940,10,00,00,00,16,ns
11941,11,00,00,00,499.99,ms
11942,01,00,00,00,8,ns
11943,00,00,00,00,499.99,ms
11944,10,00,00,00,8,ns
11945,11,00,00,00,499.99,ms
11946,01,00,00,00,40,ns
11947,00,00,00,00,499.99,ms
11948,10,00,00,00,40,ns
11949,11,00,00,00,499.99,ms
11950,01,00,00,00,64,ns
11951,00,00,00,00,499.99,ms
11952,10,00,00,00,16,ns
11953,11,00,00,00,499.99,ms
11954,01,00,00,00,96,ns
11955,00,00,00,00,499.99,ms
11956,10,00,00,00,88,ns
11957,11,00,00,00,499.99,ms
11958,01,00,00,00,88,ns
11959,00,00,00,00,499.99,ms
11960,10,00,00,00,112,ns
11961,11,00,00,00,499.99,ms
11962,01,00,00,00,72,ns
11963,00,00,00,00,499.99,ms
11964,10,00,00,00,104,ns
11965,11,00,00,00,499.99,ms
11966,01,00,00,00,112,ns
11967,00,00,00,00,499.99,ms
11968,10,00,00,00,128,ns
11969,11,00,00,00,499.99,ms
11970,01,00,00,00,136,ns
11971,00,00,00,00,499.99,ms
11972,10,00,00,00,112,ns
11973,11,00,00,00,500.01,ms
11974,10,00,00,00,8,ns
11975,00,00,00,00,499.96,ms
11976,10,00,00,00,120,ns
11977,11,00,00,00,499.97,ms
11978,10,00,00,00,24,ns
11979,00,00,00,00,500.00,ms
11980,01,00,00,00,16,ns
11981,11,00,00,00,499.99,ms
11982,01,00,00,00,16,ns
11983,00,00,00,00,499.99,ms
11984,10,00,00,00,16,ns
11985,11,00,00,00,499.99,ms
11986,00,00,00,00,499.99,ms
11987,10,00,00,00,56,ns
11988,11,00,00,00,499.99,ms
11989,00,00,00,00,499.99,ms
11990,10,00,00,00,16,ns
11991,11,00,00,00,499.99,ms
11992,00,00,00,00,499.99,ms
11993,10,00,00,00,80,ns
11994,11,00,00,00,499.99,ms
11995,01,00,00,00,80,ns
11996,00,00,00,00,499.99,ms
11997,10,00,00,00,48,ns
11998,11,00,00,00,499.99,ms
11999,01,00,00,00,56,ns
12000,00,00,00,00,499.99,ms
12001,10,00,00,00,80,ns
12002,11,00,00,00,499.99,ms
12003,01,00,00,00,64,ns
12004,00,00,00,00,499.99,ms
12005,10,00,00,00,104,ns
12006,11,00,00,00,499.99,ms
12007,01,00,00,00,104,ns
12008,00,00,00,00,499.99,ms
12009,10,00,00,00,96,ns
12010,11,00,00,00,500.01,ms
12011,01,00,00,00,8,ns
12012,00,00,00,00,499.96,ms
12013,10,00,00,00,96,ns
12014,11,00,00,00,499.97,ms
12015,01,00,00,00,8,ns
12016,00,00,00,00,500.00,ms
12017,10,00,00,00,16,ns
12018,11,00,00,00,499.99,ms
12019,10,00,00,00,8,ns
12020,00,00,00,00,499.99,ms
12021,01,00,00,00,16,ns
12022,11,00,00,00,499.99,ms
12023,10,00,00,00,48,ns
12024,00,00,00,00,499.99,ms
12025,01,00,00,00,32,ns
12026,11,00,00,00,499.99,ms
12027,10,00,00,00,112,ns
12028,00,00,00,00,499.99,ms
12029,01,00,00,00,88,ns
12030,11,00,00,00,499.99,ms
12031,10,00,00,00,120,ns
12032,00,00,00,00,499.99,ms
12033,01,00,00,00,128,ns
12034,11,00,00,00,499.99,ms
12035,10,00,00,00,136,ns
12036,00,00,00,00,499.99,ms
12037,01,00,00,00,216,ns
12038,11,00,00,00,499.99,ms
12039,10,00,00,00,184,ns
12040,00,00,00,00,499.99,ms
12041,01,00,00,00,208,ns
12042,11,00,00,00,499.99,ms
12043,10,00,00,00,224,ns
12044,00,00,00,00,499.99,ms
12045,01,00,00,00,232,ns
12046,11,00,00,00,499.99,ms
12047,10,00,00,00,208,ns
12048,00,00,00,00,499.99,ms
12049,01,00,00,00,240,ns
12050,11,00,00,00,500.01,ms
12051,01,00,00,00,8,ns
12052,00,00,00,00,499.96,ms
12053,01,00,00,00,328,ns
12054,11,00,00,00,499.97,ms
12055,10,00,00,00,24,ns
12056,00,00,00,00,500.00,ms
12057,01,00,00,00,32,ns
12058,11,00,00,00,499.99,ms
12059,10,00,00,00,56,ns
12060,00,00,00,00,499.99,ms
12061,01,00,00,00,56,ns
12062,11,00,00,00,499.99,ms
12063,10,00,00,00,88,ns
12064,00,00,00,00,499.99,ms
12065,01,00,00,00,112,ns
12066,11,00,00,00,499.99,ms
12067,10,00,00,00,128,ns
12068,00,00,00,00,499.99,ms
12069,01,00,00,00,144,ns
12070,11,00,00,00,499.99,ms
12071,10,00,00,00,160,ns
12072,00,00,00,00,499.99,ms
12073,01,00,00,00,192,ns
12074,11,00,00,00,499.99,ms
12075,10,00,00,00,200,ns
12076,00,00,00,00,499.99,ms
12077,01,00,00,00,216,ns
12078,11,00,00,00,499.99,ms
12079,10,00,00,00,224,ns
12080,00,00,00,00,499.99,ms
12081,01,00,00,00,256,ns
12082,11,00,00,00,499.99,ms
12083,10,00,00,00,264,ns
12084,00,00,00,00,499.99,ms
12085,01,00,00,00,320,ns
12086,11,00,00,00,499.99,ms
12087,10,00,00,00,296,ns
12088,00,00,00,00,499.99,ms
12089,01,00,00,00,304,ns
12090,11,00,00,00,500.01,ms
12091,00,00,00,00,499.96,ms
12092,01,00,00,00,312,ns
12093,11,00,00,00,499.97,ms
12094,10,00,00,00,16,ns
12095,00,00,00,00,500.00,ms
12096,01,00,00,00,48,ns
12097,11,00,00,00,499.99,ms
12098,10,00,00,00,80,ns
12099,00,00,00,00,499.99,ms
12100,01,00,00,00,64,ns
12101,11,00,00,00,499.99,ms
12102,10,00,00,00,104,ns
12103,00,00,00,00,499.99,ms
12104,01,00,00,00,104,ns
12105,11,00,00,00,499.99,ms
12106,10,00,00,00,120,ns
12107,00,00,00,00,499.99,ms
12108,01,00,00,00,128,ns
12109,11,00,00,00,499.99,ms
12110,10,00,00,00,152,ns
12111,00,00,00,00,499.99,ms
12112,01,00,00,00,160,ns
12113,11,00,00,00,499.99,ms
12114,10,00,00,00,208,ns
12115,00,00,00,00,499.99,ms
12116,01,00,00,00,184,ns
12117,11,00,00,00,499.99,ms
12118,10,00,00,00,192,ns
12119,00,00,00,00,499.99,ms
12120,01,00,00,00,208,ns
12121,11,00,00,00,499.99,ms
12122,10,00,00,00,240,ns
12123,00,00,00,00,499.99,ms
12124,01,00,00,00,272,ns
12125,11,00,00,00,499.99,ms
12126,10,00,00,00,288,ns
12127,00,00,00,00,499.99,ms
12128,01,00,00,00,352,ns
12129,11,00,00,00,500.01,ms
12130,10,00,00,00,32,ns
12131,00,00,00,00,499.96,ms
12132,01,00,00,00,336,ns
12133,11,00,00,00,499.97,ms
12134,01,00,00,00,40,ns
12135,00,00,00,00,500.00,ms
12136,10,00,00,00,8,ns
12137,11,00,00,00,499.99,ms
12138,10,00,00,00,24,ns
12139,00,00,00,00,499.99,ms
12140,01,00,00,00,32,ns
12141,11,00,00,00,499.99,ms
12142,10,00,00,00,56,ns
12143,00,00,00,00,499.99,ms
12144,01,00,00,00,64,ns
12145,11,00,00,00,499.99,ms
12146,10,00,00,00,104,ns
12147,00,00,00,00,499.99,ms
12148,01,00,00,00,120,ns
12149,11,00,00,00,499.99,ms
12150,10,00,00,00,128,ns
12151,00,00,00,00,499.99,ms
12152,01,00,00,00,160,ns
12153,11,00,00,00,499.99,ms
12154,10,00,00,00,144,ns
12155,00,00,00,00,499.99,ms
12156,01,00,00,00,176,ns
12157,11,00,00,00,499.99,ms
12158,10,00,00,00,208,ns
12159,00,00,00,00,499.99,ms
12160,01,00,00,00,216,ns
12161,11,00,00,00,499.99,ms
12162,10,00,00,00,272,ns
12163,00,00,00,00,499.99,ms
12164,01,00,00,00,248,ns
12165,11,00,00,00,499.99,ms
12166,10,00,00,00,296,ns
12167,00,00,00,00,499.99,ms
12168,01,00,00,00,304,ns
12169,11,00,00,00,500.01,ms
12170,01,00,00,00,24,ns
12171,00,00,00,00,499.96,ms
12172,01,00,00,00,344,ns
12173,11,00,00,00,499.97,ms
12174,00,00,00,00,500.00,ms
12175,01,00,00,00,16,ns
12176,11,00,00,00,499.99,ms
12177,10,00,00,00,8,ns
12178,00,00,00,00,499.99,ms
12179,01,00,00,00,16,ns
12180,11,00,00,00,499.99,ms
12181,00,00,00,00,499.99,ms
12182,01,00,00,00,8,ns
12183,11,00,00,00,499.99,ms
12184,01,00,00,00,8,ns
12185,00,00,00,00,499.99,ms
12186,01,00,00,00,16,ns
12187,11,00,00,00,499.99,ms
12188,10,00,00,00,16,ns
12189,00,00,00,00,499.99,ms
12190,01,00,00,00,8,ns
12191,11,00,00,00,499.99,ms
12192,01,00,00,00,24,ns
12193,00,00,00,00,499.99,ms
12194,10,00,00,00,24,ns
12195,11,00,00,00,499.99,ms
12196,01,00,00,00,32,ns
12197,00,00,00,00,499.99,ms
12198,10,00,00,00,32,ns
12199,11,00,00,00,499.99,ms
12200,01,00,00,00,32,ns
12201,00,00,00,00,499.99,ms
12202,10,00,00,00,40,ns
12203,11,00,00,00,499.99,ms
12204,01,00,00,00,48,ns
12205,00,00,00,00,499.99,ms
12206,10,00,00,00,40,ns
12207,11,00,00,00,500.01,ms
12208,00,00,00,00,499.96,ms
12209,10,00,00,00,88,ns
