Sample#,gps_arduino,pps_mirror,gps_rpi,gps_pure,mote,SampleTime,units
21252,11,00,11,00,10,31.61,us
21253,11,00,11,00,11,1.18,ms
21254,10,00,11,00,11,3.32,us
21255,00,00,11,00,11,400.23,ms
21256,00,00,01,00,11,15.70,us
21257,00,00,00,00,11,98.54,ms
21258,00,00,00,00,01,22.76,us
21259,00,00,00,00,00,1.27,ms
21260,10,00,00,00,00,7.91,us
21261,11,00,00,00,00,299.91,ms
21262,11,00,00,01,00,8,ns
21263,11,00,00,11,00,100.00,ms
21264,11,00,00,10,00,8,ns
21265,11,00,00,00,00,133.58,us
21266,11,10,00,00,00,1.31,us
21267,11,11,00,00,00,24.59,us
21268,11,01,00,00,00,32,ns
21269,11,00,00,00,00,62.31,us
21270,11,00,10,00,00,38.98,us
21271,11,00,11,00,00,98.52,ms
21272,11,00,11,00,10,27.10,us
21273,11,00,11,00,11,1.23,ms
21274,01,00,11,00,11,8.20,us
21275,00,00,11,00,11,400.15,ms
21276,00,00,01,00,11,21.45,us
21277,00,00,00,00,11,98.55,ms
21278,00,00,00,00,01,33.23,us
21279,00,00,00,00,00,1.20,ms
21280,01,00,00,00,00,2.46,us
21281,11,00,00,00,00,299.98,ms
21282,11,00,00,11,00,100.00,ms
21283,11,00,00,10,00,8,ns
21284,11,00,00,00,00,156.31,us
21285,11,10,00,00,00,4.57,us
21286,11,11,00,00,00,23.20,us
21287,11,01,00,00,00,19.70,us
21288,11,00,00,00,00,20.62,us
21289,11,00,10,00,00,47.16,us
21290,11,00,11,00,00,98.49,ms
21291,11,00,11,00,10,14.58,us
21292,11,00,11,00,11,1.21,ms
21293,10,00,11,00,11,2.16,us
21294,00,00,11,00,11,400.23,ms
21295,00,00,01,00,11,10.02,us
21296,00,00,00,00,11,98.53,ms
21297,00,00,00,00,01,13.22,us
21298,00,00,00,00,00,1.30,ms
21299,01,00,00,00,00,1.88,us
21300,11,00,00,00,00,299.92,ms
21301,11,00,00,01,00,8,ns
21302,11,00,00,11,00,100.00,ms
21303,11,00,00,10,00,16,ns
21304,11,00,00,00,00,128.77,us
21305,11,10,00,00,00,26.75,us
21306,11,00,00,00,00,3.34,us
21307,11,01,00,00,00,45.74,us
21308,11,00,00,00,00,13.33,us
21309,11,00,10,00,00,55.66,us
21310,11,00,11,00,00,98.49,ms
21311,11,00,11,00,10,21.15,us
21312,11,00,11,00,11,1.26,ms
21313,01,00,11,00,11,9.34,us
21314,00,00,11,00,11,400.16,ms
21315,00,00,01,00,11,13.20,us
21316,00,00,00,00,11,98.54,ms
21317,00,00,00,00,01,16.01,us
21318,00,00,00,00,00,1.22,ms
21319,01,00,00,00,00,1.30,us
21320,11,00,00,00,00,299.98,ms
21321,11,00,00,11,00,100.00,ms
21322,11,00,00,00,00,130.80,us
21323,11,10,00,00,00,5.63,us
21324,11,11,00,00,00,18.74,us
21325,11,01,00,00,00,7.74,us
21326,11,00,00,00,00,55.18,us
21327,11,00,10,00,00,21.23,us
21328,11,00,11,00,00,98.54,ms
21329,11,00,11,00,10,51.79,us
21330,11,00,11,00,11,1.15,ms
21331,10,00,11,00,11,1.01,us
21332,00,00,11,00,11,400.23,ms
21333,00,00,01,00,11,10.02,us
21334,00,00,00,00,11,98.55,ms
21335,00,00,00,00,01,18.26,us
21336,00,00,00,00,00,1.27,ms
21337,01,00,00,00,00,728,ns
21338,11,00,00,00,00,299.92,ms
21339,11,00,00,01,00,8,ns
21340,11,00,00,11,00,100.00,ms
21341,11,00,00,10,00,8,ns
21342,11,00,00,00,00,139.64,us
21343,11,01,00,00,00,17.97,us
21344,11,11,00,00,00,9.06,us
21345,11,10,00,00,00,54.33,us
21346,11,10,10,00,00,25.52,us
21347,11,10,11,00,00,84.26,us
21348,11,00,11,00,00,98.46,ms
21349,11,00,11,00,10,14.69,us
21350,11,00,11,00,11,1.24,ms
21351,01,00,11,00,11,288,ns
21352,00,00,11,00,11,400.17,ms
21353,00,00,10,00,11,13.16,us
21354,00,00,00,00,11,98.55,ms
21355,00,00,00,00,01,15.08,us
21356,00,00,00,00,00,1.20,ms
21357,10,00,00,00,00,584,ns
21358,11,00,00,00,00,299.98,ms
21359,11,00,00,11,00,100.00,ms
21360,11,00,00,10,00,8,ns
21361,11,00,00,00,00,127.27,us
21362,11,10,00,00,00,25.27,us
21363,11,00,00,00,00,3.84,us
21364,11,01,00,00,00,44.61,us
21365,11,00,00,00,00,44.18,us
21366,11,00,10,00,00,24.58,us
21367,11,00,11,00,00,98.52,ms
21368,11,00,11,00,10,27.71,us
21369,11,00,11,00,11,1.16,ms
21370,01,00,11,00,11,136,ns
21371,00,00,11,00,11,400.24,ms
21372,00,00,10,00,11,24.59,us
21373,00,00,00,00,11,98.56,ms
21374,00,00,00,00,01,16.85,us
21375,00,00,00,00,00,1.25,ms
21376,10,00,00,00,00,424,ns
21377,11,00,00,00,00,299.92,ms
21378,11,00,00,11,00,100.00,ms
21379,11,00,00,10,00,8,ns
21380,11,00,00,00,00,121.50,us
21381,11,01,00,00,00,14.75,us
21382,11,11,00,00,00,10.39,us
21383,11,10,00,00,00,17.89,us
21384,11,00,00,00,00,79.43,us
21385,11,00,01,00,00,3.22,us
21386,11,00,11,00,00,98.56,ms
21387,11,00,11,00,10,22.08,us
21388,11,00,11,00,11,1.21,ms
21389,01,00,11,00,11,712,ns
21390,00,00,11,00,11,400.18,ms
21391,00,00,10,00,11,8.11,us
21392,00,00,00,00,11,98.57,ms
21393,00,00,00,00,01,31.26,us
21394,00,00,00,00,00,1.17,ms
21395,10,00,00,00,00,1.00,us
21396,11,00,00,00,00,299.97,ms
21397,11,00,00,11,00,100.00,ms
21398,11,00,00,10,00,8,ns
21399,11,00,00,00,00,129.14,us
21400,11,01,00,00,00,20.65,us
21401,11,11,00,00,00,29.21,us
21402,11,01,00,00,00,68.86,us
21403,11,01,10,00,00,44.98,us
21404,11,00,10,00,00,500.36,us
21405,11,00,11,00,00,98.03,ms
21406,11,00,11,00,10,23.74,us
21407,11,00,11,00,11,1.13,ms
21408,01,00,11,00,11,1.29,us
21409,00,00,11,00,11,400.23,ms
21410,00,00,10,00,11,16.57,us
21411,00,00,00,00,11,98.58,ms
21412,00,00,00,00,01,30.54,us
21413,00,00,00,00,00,1.22,ms
21414,10,00,00,00,00,1.58,us
21415,11,00,00,00,00,299.91,ms
21416,11,00,00,01,00,8,ns
21417,11,00,00,11,00,100.00,ms
21418,11,00,00,00,00,125.29,us
21419,11,10,00,00,00,20.44,us
21420,11,11,00,00,00,3.94,us
21421,11,01,00,00,00,41.63,us
21422,11,00,00,00,00,55.79,us
21423,11,00,10,00,00,13.50,us
21424,11,00,11,00,00,98.57,ms
21425,11,00,11,00,10,67.75,us
21426,11,00,11,00,11,1.15,ms
21427,01,00,11,00,11,1.86,us
21428,00,00,11,00,11,400.17,ms
21429,00,00,10,00,11,15.48,us
21430,00,00,00,00,11,98.59,ms
21431,00,00,00,00,01,27.06,us
21432,00,00,00,00,00,1.14,ms
21433,10,00,00,00,00,2.15,us
21434,11,00,00,00,00,299.98,ms
21435,11,00,00,11,00,100.00,ms
21436,11,00,00,00,00,127.09,us
21437,11,01,00,00,00,1.71,us
21438,11,11,00,00,00,23.50,us
21439,11,10,00,00,00,3.89,us
21440,11,00,00,00,00,93.97,us
21441,11,00,10,00,00,120,ns
21442,11,00,11,00,00,98.59,ms
21443,11,00,11,00,10,33.14,us
21444,11,00,11,00,11,1.10,ms
21445,01,00,11,00,11,2.45,us
21446,00,00,11,00,11,400.24,ms
21447,00,00,10,00,11,16.03,us
21448,00,00,00,00,11,98.60,ms
21449,00,00,00,00,01,37.23,us
21450,00,00,00,00,00,1.19,ms
21451,10,00,00,00,00,2.73,us
21452,11,00,00,00,00,299.92,ms
21453,11,00,00,01,00,8,ns
21454,11,00,00,11,00,100.00,ms
21455,11,00,00,10,00,8,ns
21456,11,00,00,00,00,131.77,us
21457,11,01,00,00,00,16.70,us
21458,11,11,00,00,00,11.87,us
21459,11,10,00,00,00,18.71,us
21460,11,00,00,00,00,67.89,us
21461,11,00,01,00,00,5.15,us
21462,11,00,11,00,00,98.61,ms
21463,11,00,11,00,10,32.88,us
21464,11,00,11,00,11,1.14,ms
21465,01,00,11,00,11,3.02,us
21466,00,00,11,00,11,400.18,ms
21467,00,00,10,00,11,10.64,us
21468,00,00,00,00,11,98.62,ms
21469,00,00,00,00,01,33.13,us
21470,00,00,00,00,00,1.12,ms
21471,10,00,00,00,00,3.31,us
21472,11,00,00,00,00,299.97,ms
21473,11,00,00,01,00,8,ns
21474,11,00,00,11,00,100.00,ms
21475,11,00,00,10,00,8,ns
21476,11,00,00,00,00,145.22,us
21477,11,01,00,00,00,6.28,us
21478,11,11,00,00,00,21.19,us
21479,11,10,00,00,00,6.94,us
21480,11,00,00,00,00,76.00,us
21481,11,00,10,00,00,2.28,us
21482,11,00,11,00,00,98.59,ms
21483,11,00,11,00,01,56.75,us
21484,11,00,11,00,11,1.07,ms
21485,01,00,11,00,11,3.60,us
21486,00,00,11,00,11,400.23,ms
21487,00,00,10,00,11,21.62,us
21488,00,00,00,00,11,98.60,ms
21489,00,00,00,00,10,62.90,us
21490,00,00,00,00,00,1.16,ms
21491,10,00,00,00,00,3.89,us
21492,11,00,00,00,00,299.91,ms
21493,11,00,00,01,00,8,ns
21494,11,00,00,11,00,100.00,ms
21495,11,00,00,10,00,8,ns
21496,11,00,00,00,00,125.59,us
21497,11,01,00,00,00,8.79,us
21498,11,11,00,00,00,14.91,us
21499,11,10,00,00,00,10.18,us
21500,11,00,00,00,00,86.74,us
21501,11,00,01,00,00,4.01,us
21502,11,00,11,00,00,98.62,ms
21503,11,00,11,00,01,53.48,us
21504,11,00,11,00,11,1.13,ms
21505,01,00,11,00,11,4.18,us
21506,00,00,11,00,11,400.19,ms
21507,00,00,01,00,11,9.18,us
21508,00,00,00,00,11,98.61,ms
21509,00,00,00,00,10,60.50,us
21510,00,00,00,00,00,1.08,ms
21511,10,00,00,00,00,4.46,us
21512,11,00,00,00,00,299.98,ms
21513,11,00,00,11,00,100.00,ms
21514,11,00,00,00,00,126.00,us
21515,11,01,00,00,00,21.64,us
21516,11,11,00,00,00,4.26,us
21517,11,10,00,00,00,27.18,us
21518,11,00,00,00,00,46.18,us
21519,11,00,01,00,00,31.98,us
21520,11,00,11,00,00,98.66,ms
21521,11,00,11,00,01,34.27,us
21522,11,00,11,00,11,1.03,ms
21523,10,00,11,00,11,6.18,us
21524,00,00,11,00,11,400.22,ms
21525,00,00,10,00,11,28.34,us
21526,00,00,00,00,11,98.63,ms
21527,00,00,00,00,10,62.17,us
21528,00,00,00,00,00,1.13,ms
21529,10,00,00,00,00,5.04,us
21530,11,00,00,00,00,299.91,ms
21531,11,00,00,01,00,8,ns
21532,11,00,00,11,00,100.00,ms
21533,11,00,00,10,00,8,ns
21534,11,00,00,00,00,127.97,us
21535,11,10,00,00,00,18.25,us
21536,11,11,00,00,00,45.09,us
21537,11,10,00,00,00,64.62,us
21538,11,10,10,00,00,4.31,us
21539,11,10,11,00,00,24.73,us
21540,11,00,11,00,00,98.60,ms
21541,11,00,11,00,01,62.50,us
21542,11,00,11,00,11,1.10,ms
21543,01,00,11,00,11,4.50,us
21544,00,00,11,00,11,400.15,ms
21545,00,00,01,00,11,9.10,us
21546,00,00,00,00,11,98.67,ms
21547,00,00,00,00,10,71.71,us
21548,00,00,00,00,00,1.05,ms
21549,10,00,00,00,00,7.02,us
21550,11,00,00,00,00,299.98,ms
21551,11,00,00,01,00,8,ns
21552,11,00,00,11,00,100.00,ms
21553,11,00,00,10,00,8,ns
21554,11,00,00,00,00,117.11,us
21555,11,01,00,00,00,12.64,us
21556,11,11,00,00,00,13.53,us
21557,11,10,00,00,00,12.02,us
21558,11,00,00,00,00,56.03,us
21559,11,00,10,00,00,27.26,us
21560,11,00,11,00,00,98.66,ms
21561,11,00,11,00,01,63.38,us
21562,11,00,11,00,11,1.02,ms
21563,01,00,11,00,11,9.13,us
21564,00,00,11,00,11,400.22,ms
21565,00,00,01,00,11,15.13,us
21566,00,00,00,00,11,98.67,ms
21567,00,00,00,00,10,68.85,us
21568,00,00,00,00,00,1.11,ms
21569,01,00,00,00,00,1.18,us
21570,11,00,00,00,00,299.91,ms
21571,11,00,00,01,00,16,ns
21572,11,00,00,11,00,100.00,ms
21573,11,00,00,10,00,16,ns
21574,11,00,00,00,00,126.50,us
21575,11,01,00,00,00,25.09,us
21576,11,11,00,00,00,696,ns
21577,11,10,00,00,00,30.32,us
21578,11,00,00,00,00,34.78,us
21579,11,00,10,00,00,10.58,us
21580,11,00,11,00,00,98.68,ms
21581,11,00,11,00,01,78.35,us
21582,11,00,11,00,11,1.06,ms
21583,01,00,11,00,11,1.50,us
21584,00,00,11,00,11,400.15,ms
21585,00,00,01,00,11,17.16,us
21586,00,00,00,00,11,98.69,ms
21587,00,00,00,00,10,73.06,us
21588,00,00,00,00,00,1.03,ms
21589,10,00,00,00,00,3.74,us
21590,11,00,00,00,00,299.98,ms
21591,11,00,00,01,00,8,ns
21592,11,00,00,11,00,100.00,ms
21593,11,00,00,10,00,16,ns
21594,11,00,00,00,00,123.40,us
21595,11,10,00,00,00,23.07,us
21596,11,11,00,00,00,1.93,us
21597,11,01,00,00,00,59.14,us
21598,11,01,10,00,00,164.66,us
21599,11,00,10,00,00,466.80,us
21600,11,00,11,00,00,98.08,ms
21601,11,00,11,00,01,69.48,us
21602,11,00,11,00,11,998.72,us
21603,10,00,11,00,11,2.89,us
21604,00,00,11,00,11,400.21,ms
21605,00,00,01,00,11,20.98,us
21606,00,00,00,00,11,98.69,ms
21607,00,00,00,00,10,83.62,us
21608,00,00,00,00,00,1.07,ms
21609,01,00,00,00,00,2.54,us
21610,11,00,00,00,00,299.91,ms
21611,11,00,00,01,00,8,ns
21612,11,00,00,11,00,100.00,ms
21613,11,00,00,10,00,8,ns
21614,11,00,00,00,00,125.78,us
21615,11,01,00,00,00,2.02,us
21616,11,11,00,00,00,23.15,us
21617,11,10,00,00,00,2.94,us
21618,11,00,00,00,00,56.20,us
21619,11,00,10,00,00,26.26,us
21620,11,00,11,00,00,98.73,ms
21621,11,00,11,00,01,36.84,us
21622,11,00,11,00,11,1.04,ms
21623,10,00,11,00,11,2.10,us
21624,00,00,11,00,11,400.15,ms
21625,00,00,01,00,11,33.70,us
21626,00,00,00,00,11,98.69,ms
21627,00,00,00,00,10,74.91,us
21628,00,00,00,00,00,998.22,us
21629,10,00,00,00,00,9.33,us
21630,11,00,00,00,00,299.97,ms
21631,11,00,00,11,00,100.00,ms
21632,11,00,00,10,00,8,ns
21633,11,00,00,00,00,128.80,us
21634,11,01,00,00,00,18.30,us
21635,11,11,00,00,00,29.81,us
21636,11,01,00,00,00,9.99,us
21637,11,00,00,00,00,24.99,us
21638,11,00,10,00,00,24.75,us
21639,11,00,11,00,00,98.70,ms
21640,11,00,11,00,01,87.34,us
21641,11,00,11,00,11,950.27,us
21642,01,00,11,00,11,512,ns
21643,00,00,11,00,11,400.22,ms
21644,00,00,01,00,11,26.79,us
21645,00,00,00,00,11,98.71,ms
21646,00,00,00,00,10,77.23,us
21647,00,00,00,00,00,1.06,ms
21648,10,00,00,00,00,1.14,us
21649,11,00,00,00,00,299.91,ms
21650,11,00,00,01,00,16,ns
21651,11,00,00,11,00,100.00,ms
21652,11,00,00,10,00,16,ns
21653,11,00,00,00,00,124.70,us
21654,11,10,00,00,00,26.42,us
21655,11,00,00,00,00,1.22,us
21656,11,01,00,00,00,29.02,us
21657,11,00,00,00,00,25.22,us
21658,11,00,10,00,00,39.17,us
21659,11,00,11,00,00,98.71,ms
21660,11,00,11,00,01,71.14,us
21661,11,00,11,00,11,1.02,ms
21662,01,00,11,00,11,3.82,us
21663,00,00,11,00,11,400.15,ms
21664,00,00,01,00,11,31.38,us
21665,00,00,00,00,11,98.72,ms
21666,00,00,00,00,10,84.57,us
21667,00,00,00,00,00,966.79,us
21668,10,00,00,00,00,6.06,us
21669,11,00,00,00,00,299.98,ms
21670,11,00,00,01,00,16,ns
21671,11,00,00,11,00,100.00,ms
21672,11,00,00,10,00,16,ns
21673,11,00,00,00,00,149.51,us
21674,11,01,00,00,00,26.06,us
21675,11,00,00,00,00,7.32,us
21676,11,10,00,00,00,26.76,us
21677,11,10,10,00,00,1.26,us
21678,11,00,10,00,00,26.34,us
21679,11,00,11,00,00,98.79,ms
21680,11,00,11,00,10,13.60,us
21681,11,00,11,00,11,942.66,us
21682,10,00,11,00,11,576,ns
21683,00,00,11,00,11,400.21,ms
21684,00,00,01,00,11,36.05,us
21685,00,00,00,00,11,98.79,ms
21686,00,00,00,00,01,8.70,us
21687,00,00,00,00,00,1.04,ms
21688,01,00,00,00,00,216,ns
21689,11,00,00,00,00,299.91,ms
21690,11,00,00,01,00,16,ns
21691,11,00,00,11,00,100.00,ms
21692,11,00,00,10,00,8,ns
21693,11,00,00,00,00,128.22,us
21694,11,01,00,00,00,19.84,us
21695,11,11,00,00,00,5.30,us
21696,11,10,00,00,00,23.71,us
21697,11,00,00,00,00,33.77,us
21698,11,00,10,00,00,32.45,us
21699,11,00,11,00,00,98.81,ms
21700,11,00,11,00,10,1.06,us
21701,11,00,11,00,11,989.30,us
21702,01,00,11,00,11,216,ns
21703,00,00,11,00,11,400.15,ms
21704,00,00,01,00,11,38.46,us
21705,00,00,00,00,11,98.81,ms
21706,00,00,00,00,01,5.58,us
21707,00,00,00,00,00,951.25,us
21708,01,00,00,00,00,10.24,us
21709,11,00,00,00,00,299.97,ms
21710,11,00,00,01,00,16,ns
21711,11,00,00,11,00,100.00,ms
21712,11,00,00,10,00,16,ns
21713,11,00,00,00,00,126.19,us
21714,11,10,00,00,00,24.51,us
21715,11,00,00,00,00,2.94,us
21716,11,01,00,00,00,30.64,us
21717,11,00,00,00,00,17.24,us
21718,11,00,10,00,00,47.81,us
21719,11,00,11,00,00,98.80,ms
21720,11,00,11,00,10,46.06,us
21721,11,00,11,00,11,878.82,us
21722,10,00,11,00,11,8.10,us
21723,00,00,11,00,11,400.21,ms
21724,00,00,01,00,11,39.89,us
21725,00,00,00,00,11,98.82,ms
21726,00,00,00,00,01,5.88,us
21727,00,00,00,00,00,999.54,us
21728,01,00,00,00,00,7.48,us
21729,11,00,00,00,00,299.91,ms
21730,11,00,00,01,00,16,ns
21731,11,00,00,11,00,100.00,ms
21732,11,00,00,10,00,16,ns
21733,11,00,00,00,00,123.98,us
21734,11,01,00,00,00,9.00,us
21735,11,11,00,00,00,14.94,us
21736,11,10,00,00,00,56.83,us
21737,11,10,10,00,00,36.46,us
21738,11,10,11,00,00,51.84,us
21739,11,00,11,00,00,98.78,ms
21740,11,00,11,00,10,8.02,us
21741,11,00,11,00,11,962.32,us
21742,01,00,11,00,11,6.66,us
21743,00,00,11,00,11,400.16,ms
21744,00,00,01,00,11,37.21,us
21745,00,00,00,00,11,98.83,ms
21746,00,00,00,00,01,1.94,us
21747,00,00,00,00,00,921.75,us
21748,01,00,00,00,00,4.14,us
21749,11,00,00,00,00,299.98,ms
21750,11,00,00,01,00,8,ns
21751,11,00,00,11,00,100.00,ms
21752,11,00,00,10,00,8,ns
21753,11,00,00,00,00,131.73,us
21754,11,01,00,00,00,18.70,us
21755,11,11,00,00,00,6.50,us
21756,11,10,00,00,00,22.42,us
21757,11,00,00,00,00,43.03,us
21758,11,00,10,00,00,18.61,us
21759,11,00,11,00,00,98.85,ms
21760,11,00,11,00,10,5.70,us
21761,11,00,11,00,11,879.11,us
21762,10,00,11,00,11,8.02,us
21763,00,00,11,00,11,400.22,ms
21764,00,00,01,00,11,28.28,us
21765,00,00,00,00,11,98.84,ms
21766,00,00,00,00,01,15.31,us
21767,00,00,00,00,00,975.92,us
21768,10,00,00,00,00,2.92,us
21769,11,00,00,00,00,299.91,ms
21770,11,00,00,01,00,16,ns
21771,11,00,00,11,00,100.00,ms
21772,11,00,00,10,00,16,ns
21773,11,00,00,00,00,123.84,us
21774,11,10,00,00,00,24.19,us
21775,11,00,00,00,00,1.66,us
21776,11,01,00,00,00,29.82,us
21777,11,00,00,00,00,37.88,us
21778,11,00,10,00,00,34.14,us
21779,11,00,11,00,00,98.84,ms
21780,11,00,11,00,10,24.44,us
21781,11,00,11,00,11,931.45,us
21782,01,00,11,00,11,904,ns
21783,00,00,11,00,11,400.16,ms
21784,00,00,01,00,11,21.86,us
21785,00,00,00,00,11,98.86,ms
21786,00,00,00,00,01,13.30,us
21787,00,00,00,00,00,891.23,us
21788,01,00,00,00,00,632,ns
21789,11,00,00,00,00,299.98,ms
21790,11,00,00,01,00,24,ns
21791,11,00,00,11,00,100.00,ms
21792,11,00,00,10,00,24,ns
21793,11,00,00,00,00,122.25,us
21794,11,01,00,00,00,9.34,us
21795,11,11,00,00,00,25.85,us
21796,11,01,00,00,00,61.46,us
21797,11,01,10,00,00,25.14,us
21798,11,01,11,00,00,32.49,us
21799,11,00,11,00,00,98.83,ms
21800,11,00,11,00,10,19.14,us
21801,11,00,11,00,11,853.27,us
21802,10,00,11,00,11,232,ns
21803,00,00,11,00,11,400.22,ms
21804,00,00,01,00,11,3.86,us
21805,00,00,00,00,11,98.89,ms
21806,00,00,00,00,01,21.18,us
21807,00,00,00,00,00,940.84,us
21808,10,00,00,00,00,344,ns
21809,11,00,00,00,00,299.92,ms
21810,11,00,00,01,00,24,ns
21811,11,00,00,11,00,100.00,ms
21812,11,00,00,10,00,24,ns
21813,11,00,00,00,00,132.26,us
21814,11,01,00,00,00,19.38,us
21815,11,11,00,00,00,4.82,us
21816,11,10,00,00,00,25.52,us
21817,11,00,00,00,00,27.38,us
21818,11,00,01,00,00,13.01,us
21819,11,00,11,00,00,98.91,ms
21820,11,00,11,00,10,46.02,us
21821,11,00,11,00,11,866.77,us
21822,10,00,11,00,11,8.00,us
21823,00,00,11,00,11,400.15,ms
21824,00,00,10,00,11,7.79,us
21825,00,00,00,00,11,98.91,ms
21826,00,00,00,00,01,19.59,us
21827,00,00,00,00,00,867.86,us
21828,10,00,00,00,00,5.06,us
21829,11,00,00,00,00,299.97,ms
21830,11,00,00,01,00,8,ns
21831,11,00,00,11,00,100.00,ms
21832,11,00,00,10,00,8,ns
21833,11,00,00,00,00,154.93,us
21834,11,01,00,00,00,4.97,us
21835,11,11,00,00,00,25.84,us
21836,11,10,00,00,00,4.90,us
21837,11,00,00,00,00,29.40,us
21838,11,00,01,00,00,1.52,us
21839,11,00,11,00,00,98.92,ms
21840,11,00,11,00,10,16.54,us
21841,11,00,11,00,11,823.88,us
21842,10,00,11,00,11,5.70,us
21843,00,00,11,00,11,400.21,ms
21844,00,00,10,00,11,11.62,us
21845,00,00,00,00,11,98.93,ms
21846,00,00,00,00,01,16.80,us
21847,00,00,00,00,00,915.57,us
21848,10,00,00,00,00,5.24,us
21849,11,00,00,00,00,299.91,ms
21850,11,00,00,01,00,24,ns
21851,11,00,00,11,00,100.00,ms
21852,11,00,00,10,00,24,ns
21853,11,00,00,00,00,126.27,us
21854,11,01,00,00,00,7.18,us
21855,11,11,00,00,00,17.12,us
21856,11,10,00,00,00,9.53,us
21857,11,00,00,00,00,49.39,us
21858,11,00,01,00,00,9.70,us
21859,11,00,11,00,00,98.93,ms
21860,11,00,11,00,10,21.82,us
21861,11,00,11,00,11,878.19,us
21862,01,00,11,00,11,3.22,us
21863,00,00,11,00,11,400.15,ms
21864,00,00,10,00,11,5.25,us
21865,00,00,00,00,11,98.93,ms
21866,00,00,00,00,01,21.22,us
21867,00,00,00,00,00,837.75,us
21868,10,00,00,00,00,1.69,us
21869,11,00,00,00,00,299.98,ms
21870,11,00,00,01,00,8,ns
21871,11,00,00,11,00,100.00,ms
21872,11,00,00,10,00,8,ns
21873,11,00,00,00,00,128.55,us
21874,11,01,00,00,00,24.94,us
21875,11,11,00,00,00,832,ns
21876,11,10,00,00,00,27.51,us
21877,11,00,00,00,00,26.14,us
21878,11,00,01,00,00,17.58,us
21879,11,00,11,00,00,98.88,ms
21880,11,00,11,00,10,57.89,us
21881,11,00,11,00,11,815.63,us
21882,01,00,11,00,11,2.09,us
21883,00,00,11,00,11,400.22,ms
21884,00,00,10,00,11,4.96,us
21885,00,00,00,00,11,98.88,ms
21886,00,00,00,00,01,63.42,us
21887,00,00,00,00,00,910.72,us
21888,10,00,00,00,00,2.66,us
21889,11,00,00,00,00,299.91,ms
21890,11,00,00,01,00,16,ns
21891,11,00,00,11,00,100.00,ms
21892,11,00,00,10,00,16,ns
21893,11,00,00,00,00,124.46,us
21894,11,10,00,00,00,24.11,us
21895,11,11,00,00,00,1.28,us
21896,11,01,00,00,00,30.11,us
21897,11,00,00,00,00,36.98,us
21898,11,00,01,00,00,4.32,us
21899,11,00,11,00,00,98.88,ms
21900,11,00,11,00,10,73.63,us
21901,11,00,11,00,11,870.27,us
21902,10,00,11,00,11,5.67,us
21903,00,00,11,00,11,400.15,ms
21904,00,00,10,00,11,16.61,us
21905,00,00,00,00,11,98.89,ms
21906,00,00,00,00,01,65.90,us
21907,00,00,00,00,00,827.32,us
21908,01,00,00,00,00,3.57,us
21909,11,00,00,00,00,299.98,ms
21910,11,00,00,01,00,8,ns
21911,11,00,00,11,00,100.00,ms
21912,11,00,00,10,00,8,ns
21913,11,00,00,00,00,123.18,us
21914,11,01,00,00,00,7.40,us
21915,11,11,00,00,00,17.94,us
21916,11,10,00,00,00,7.89,us
21917,11,00,00,00,00,48.05,us
21918,11,00,01,00,00,14.84,us
21919,11,00,11,00,00,98.90,ms
21920,11,00,11,00,10,107.27,us
21921,11,00,11,00,11,752.82,us
21922,10,00,11,00,11,6.09,us
21923,00,00,11,00,11,400.22,ms
21924,00,00,01,00,11,1.54,us
21925,00,00,00,00,11,98.90,ms
21926,00,00,00,00,01,76.27,us
21927,00,00,00,00,00,879.01,us
21928,01,00,00,00,00,4.15,us
21929,11,00,00,00,00,299.91,ms
21930,11,00,00,01,00,8,ns
21931,11,00,00,11,00,100.00,ms
21932,11,00,00,10,00,8,ns
21933,11,00,00,00,00,129.00,us
21934,11,01,00,00,00,19.98,us
21935,11,11,00,00,00,6.33,us
21936,11,10,00,00,00,48.02,us
21937,11,10,01,00,00,19.34,us
21938,11,10,11,00,00,93.62,us
21939,11,00,11,00,00,98.82,ms
21940,11,00,11,00,10,58.14,us
21941,11,00,11,00,11,852.08,us
21942,10,00,11,00,11,2.82,us
21943,00,00,11,00,11,400.14,ms
21944,00,00,10,00,11,29.46,us
21945,00,00,00,00,11,98.90,ms
21946,00,00,00,00,01,71.00,us
21947,00,00,00,00,00,810.25,us
21948,01,00,00,00,00,2.53,us
21949,11,00,00,00,00,299.98,ms
21950,11,00,00,01,00,16,ns
21951,11,00,00,11,00,100.00,ms
21952,11,00,00,10,00,16,ns
21953,11,00,00,00,00,131.06,us
21954,11,10,00,00,00,19.98,us
21955,11,11,00,00,00,5.55,us
21956,11,01,00,00,00,24.36,us
21957,11,00,00,00,00,35.66,us
21958,11,00,01,00,00,20.50,us
21959,11,00,11,00,00,98.89,ms
21960,11,00,11,00,10,78.94,us
21961,11,00,11,00,11,769.00,us
21962,10,00,11,00,11,1.70,us
21963,00,00,11,00,11,400.21,ms
21964,00,00,10,00,11,31.28,us
21965,00,00,00,00,11,98.91,ms
21966,00,00,00,00,01,67.41,us
21967,00,00,00,00,00,861.33,us
21968,10,00,00,00,00,824,ns
21969,11,00,00,00,00,299.91,ms
21970,11,00,00,01,00,8,ns
21971,11,00,00,11,00,100.00,ms
21972,11,00,00,10,00,8,ns
21973,11,00,00,00,00,123.14,us
21974,11,01,00,00,00,7.98,us
21975,11,11,00,00,00,16.79,us
21976,11,10,00,00,00,8.82,us
21977,11,00,00,00,00,42.80,us
21978,11,00,01,00,00,36.63,us
